unit_id,article_title,article_content,source,date
1923102948,Unicef confirm 25 children among Deir Ez-Zor dead,"Date of publication 27 June 2016 Civilian massacre in Syrian province with a heavy Islamic State presence took place over the weekend. Russian and Syrian regime airstrikes killed 25 children on Saturday in a densely populated town in eastern Syria the United Nations childrens agency (UNICEF) has said. Citing news from its local partners in Syria UNICEF have said that the bodies of children were pulled from the rubble in the Islamic State group-dominated town of al-Quria. The Syrian Observatory for Human Rights reported the airstrikes on Saturday with an initial death toll of 47. This was later updated to 82 on Sunday including 58 civilians. ""Three attacks reportedly hit heavily crowded areas including a mosque during prayer time"" UNICEF said in a statement. ""UNICEF deplores these attacks and calls on all parties to the conflict to keep children out of harms way."" Deir Ez-Zor province links the IS group stronghold of Raqqa to their territory in neighbouring Iraq. Syrian government forces backed by Russia are currently attempting to drive militant groups out of their Syrian strongholds however dozens of civilians have been killed in this effort in recent days. In recent days experts have also suggested that Russia may be using thermobaric bombs which are the most powerful explosives apart from nuclear weapons and are potentially detrimental for civilians if detonated near urban areas. Read Also",alaraby,6/27/16
1965495363,US-Led Coalition Strike on Raqqa Kills 20 Civilians,28.05.2017(updated 1549 28.05.2017) Get short URL 6319 An airstrike carried out by the US-led coalition on Saturday in Raqqa killed 20 civilians and left seven people injured SANA news agency reported citing a local source. The coalition conducted a strike on a vehicle carrying civilians from Raqqa late on Saturday the source revealed. REUTERS Nour Fourat You Shall Not Pass Russian Air Force Monitoring Daesh Attempts to Flee Raqqa Disguised as Civilians There was no immediate comment from the US-led coalition. The US-led coalition of 68 nations is conducting airstrikes ground-based and rocket-propelled artillery fire in Syria and Iraq against Daesh terrorist group outlawed in Russia. The coalition supports the Syrian Democratic Forces (SDF) which predominately consists of Kurdish fighters but also includes members of the Syrian Arab Coalition. Damascus does not recognize operations carried out by the SDF as legitimate. Earlier on Saturday Damascus sent letters to the UN Secretary-General (UNSG) and the UN Security Council (UNSC) calling for the cessation of the US-led coalition airstrikes in Syria as it causes numerous deaths among civilians and violates international law. A recent report issued by the Syrian Network for Human Rights showed that the US-led coalition strikes had killed over 1200 civilians since the beginning of the operation in 2014. Later that month an airstrike carried out by the coalition in Syrias eastern town of Al Bukamal reportedly killed at least 31 civilians and injured many others. ... 319 Related Russian MoD Releases Footage of Strikes Targeting Daesh Militants Fleeing Raqqa Russian Airstrikes Kill 120 Daesh Terrorists Fleeing From Raqqa - Source Tags civilian casualties Syrian Democratic Forces (SDF) Syria Raqqa Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,5/28/17
1924058145,US coalition airstrikes kill 20 civilians in east Syria,"Published April 19 2017 A war monitor said airstrikes thought to be by planes from a U.S.-led military coalition killed 20 civilians including children in two parts of the eastern Syrian province of Deir al-Zor the Britain-based war monitoring group said yesterday. Jets ""believed to belong to the international coalition"" struck the town of al-Bukamal in the south of the province near the Iraqi border killing three militants and 13 civilians including children the Syrian Observatory for Human Rights said. The monitoring group said airstrikes also killed seven civilians in the town of al-Husainiyah further north along the Euphrates river. There was no immediate comment from the coalition which has said it tries to avoid civilian deaths in its bombing campaigns against Daesh militants in Syria and neighboring Iraq. Earlier this month the coalition said its raids there and in Iraq and unintentionally killed at least 220 civilians. But other monitors say the number is much higher. Reports of civilian deaths from U.S. airstrikes across Syria and Iraq soared to an all-time high the reports said. According to Airwars a British monitoring group there were 1472 casualties linked to U.S. airstrikes in March. Daesh militants control most of Deir al-Zor province which links territory they hold in Syria and Iraq and parts of the provincial capital which has the same name. The Syrian regime still controls some parts of Deir al-Zor city including a nearby military air base where Daesh has besieged about 200000 people lacking food and medicine for around two years. Bashar al-Assad and its forces backed by Russian air power have been fighting back against Daesh assaults in the area.",dailysabah,4/6/17
1965495359,Daesh Attacks Syrian Deir ez-Zor With Rockets Kill 3 Civilians,Daesh Attacks Syrian Deir ez-Zor With Rockets Kill 3 Civilians - Reports Sputnik Mikhail Voskresenskiy Middle East 2159 18.05.2017(updated 2204 18.05.2017) Get short URL 0 55 Daesh terrorists attacked the Syrian city of Deir ez-Zor on Thursday with rocket shells and killed three civilians local media reported. AFP 2018 Ayham al-Mohammad Syrian Army Kills Wounds Dozens Daesh Militants in Deir ez-Zor MOSCOW (Sputnik) According to SANA news agency terrorists fired a number of rocket shells on al-Qussour neighborhood injured three other people and caused a material damage to houses. On Wednesday media reported citing a military source that the Syria army had killed 28 and wounded 30 Daesh militants in the city. The province of Deir ez-Zor has a large Daesh presence. Its capital city of Deir ez-Zor held by the Syrian government has been under terrorists siege since 2014. It is receiving UN aid through airdrops carried out daily by Russian warplanes. ... 55 Related Syrian Army Kills Wounds Dozens Daesh Militants in Deir ez-Zor Syrian Government Army Launches Offensive Against Daesh in Deir ez-Zor (VIDEO) US-Led Coalition Strikes Destroy 2 Daesh Headquarters Near Deir Ez-Zor Tags Daesh Syria Deir Ez-Zor Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,5/18/17
1923102846,Dozens killed by Russian air raids over IS-held Raqqa,"Date of publication 11 August 2016 Ten Russian raids hit the Islamic State-held city of Raqqa and its outskirts killing at least 30 people and injuring dozens on Thursday. Tags Syria Raqqa Aleppo Russia United Nations human rights Islamic State ISIS At least 30 people including 24 civilians were killed by Russian airstrikes targeting the Islamic State [IS] group bastion of Raqqa in northern Syria on Thursday. Dozens more were wounded when ten Russian raids hit the city and its outskirts. The Syrian Observatory for Human Rights said it had not yet confirmed how many of the remaining six people killed were civilians or IS militants. The Britain-based monitor says it determines what planes carried out raids according to their type location flight patterns and the munitions involved. Russia confirmed that six Tupolev warplanes carried out airstrikes around Raqqa but said it had demolished ""a chemical weapons factory in the citys northwestern outskirts."" The defence ministry said the raids also destroyed a weapons storage facility and a training camp for IS fighters to the north and southeast. The ministry said that the extremists had suffered ""significant material damages"" in the strikes and that ""a large number of fighters have been killed."" The raids comes a day after the ministry said it would halt fire around Syrias ravaged city of Aleppo for three hours each day to allow humanitarian aid in an initiative the United Nations said is insufficient to meet the citys needs. The UN has called for urgent aid access to Aleppo and 48-hour weekly pauses for the aid deliveries warning that civilians are at grave risk from water shortages and disease as fighting has intensified. Fighting between government forces and rebels in Aleppo has intensified in the past month with both sides sending in reinforcements. Read Also",alaraby,8/11/16
1923848168,US-led strikes kill 56 civilians in Syria Monitor,"Tuesday 19 Jul 2016 US-led strikes kill 56 civilians in Syria Monitor AFP Children were among at least 56 civilians killed in strikes by a US-led coalition early on Tuesday near a Syrian village held by the Islamic State (IS) group a monitor said. ""There are at least 56 dead including 11 children and dozens more wounded including some in critical condition"" said Rami Abdel Rahman director of the Britain-based Syrian Observatory for Human Rights. The monitor said that the civilians were hit as they were fleeing fighting in the Aleppo province village of Al-Tukhar and that they had apparently been mistaken for IS group fighters. The Observatory - which relies on a network of sources inside Syria for its information - says it determines what planes carried out raids according to their type location flight patterns and the munitions involved. Asked about the incident the coalition had no immediate comment but said it was looking into the reports. Al-Tukhar lies 14 kilometres (nine miles) north of the town of Manbij a key IS group stronghold that has been repeatedly targeted in raids by the US-led coalition. On Monday the Observatory said 21 civilians had been killed in coalition raids in the area 15 in a northern district of Manbij and another six in Al-Tukhar. Manbij sits on ISs main supply route between Syria and neighbouring Turkey and has been the target of a US-backed offensive by a Kurdish-Arab alliance of fighters since May 31. In June the Syrian Democratic Forces alliance broke into western districts of the town but their advance has been slowed in the past month because of landmines planted by the jihadists and ongoing suicide attacks. Near Aleppo government forces sought to tighten their siege of rebel-held districts of the battleground second city. Clashes erupted around Handarat a largely deserted Palestinian refugee camp north of the city after government forces seized parts of the only remaining supply route into rebel-held eastern districts effectively severing them from the outside world. The capture of the Castello Road has raised fears of a lengthy siege of east Aleppo where residents have already reported food shortages and rising prices. The Observatory said fierce clashes were underway around Handarat Camp which is less than two kilometres (barely a mile) from the northern outskirts of the city. ""If the regime takes Handarat it will be able to completely asphyxiate the rebels in east Aleppo and they will be unable to launch counter-attacks to retake the Castello Road"" Abdel Rahman told AFP. Analysts have warned that the government advances around Aleppo could be ""devastating"" for the rebels. And the United Nations has raised concern about the fate of the more then 200000 people still living in rebel-held districts. It said relief supplies had already been stockpiled in the city but ""further life-saving aid is needed urgently.""",ahram,7/19/16
1926479036,Syrian Coalition: Targeting Civilians Is Terrorism Pure and Simple as over 19 Civilians Killed in Russian Airstrikes on Rural Deir Ezzor,Wednesday 10 August 2016 20:02 Syrian Coalition: Targeting Civilians Is Terrorism Pure and Simple as over 19 Civilians Killed in Russian Airstrikes on Rural Deir Ezzor. Activists said that at least 19 civilians including women and children were killed and dozens more wounded in airstrikes believed to be carried out by the Russian air force on the village of Almehemdiya in western rural Deir Ezzor. The Syrian Coalition strongly condemned the attack on Almehemdiya and the targeting of civilians across Syria especially the escalating Russian aggression on Syria after rebels managed to break the siege on Aleppo. The Coalition rejected any and all excuses used to justify the bombings in Syria stressing that targeting civilians including women and children cannot not be justified by fighting terror. Whether it was with a knife or an aircraft any attack on civilians is terrorism pure and simple the Coalition added. Meanwhile over 10 civilians were also killed and 18 more wounded in Russian airstrikes and barrel bomb attacks on the neighborhoods of Karam Alnozha and Tal Alzarazir in Aleppo on Tuesday. Activists in Daraya west of Damascus said that the rebel-held district was pounded with a barrage of barrel bombs as well as artillery and rocket shells while violent clashes between FSA fighters and regime forces on the outskirts of the district were reported. (Source: Syrian Coalition),etilaf,8/10/16
1965511110,33 Militants Claimed in Syria in Fierce Fighting of Homs Aleppo,"13-08-2013 33 Militants Claimed in Syria in Fierce Fighting of Homs Aleppo. Syrian activists said on Tuesday that at least 33 members of the ""Islamic State in Iraq and Levant"" and ""al-Nusra Front"" organizations were killed. Syrian activists said on Tuesday that at least 33 members of the ""Islamic State in Iraq and Levant"" and ""al-Nusra Front"" organizations were killed during the ongoing fierce fighting since the militants launched a massive campaign in the Aleppo city of Deir Ezzor three days before. ""Clashes are too violent. Militants are using some tanks they possess while the regular forces target their pockets"" activists told Agence France Presse. Moreover the general military commander of Al-Qaeda-linked Al-Nusra Front terrorist group in Syria Imad al-Ahmad al-Hamad was killed in a special operation carried out by the Syrian army in Howayqa neighborhood of Deir Ezzor. Al-Hamad was also the Emir of al-Nusra Front Al-Alam news website said. Bilal Talib al-Dagher - chief of the so-called ""Al-Mostafa Brigades"" Abo al-Zir al-Diri dubbed as ""Lion of Incursions"" and Ahmad al-Mashreq - chief of the so-called ""Al-Saeqa Brigade"" - were among the killed. Lately militants attacks focused on Howayqa neighborhood which contains security centers government buildings and official circles. Meanwhile Syrian army units destroyed a weapons and ammunition bunker managed by the opposition groups and number of their strongholds and gathering points in Deir Ezzor and its countryside. Scores of them were left killed and injured. ""An army unit engaged with an armed terrorist group whose members tried to infiltrate from Sana neighborhood to Rasafa neighborhood leaving most of them dead including a sniper"" state-run news agency SANA reported. SANA also said that army units ""killed many terrorists of Al-Nusra Front some of them were of Palestinian and Tunisian nationalities during a series of operations carried out Tuesday against their strongholds in the East Ghota towns and the villages and countryside of Damascus."" In al-Hosn Castle of TaKalakh countryside of Homs the Syrian Army targeted one the militants bunkers killing a number of them and wounding others. Among the killed were Ahmad Orwa al-Zoabi - a field commander Walid Khaled al-Jalakh Walid al-Hosni Mohammad Ibin Nashwan al-Hosni Hassan Ahmad Steif Khaled Mahmoud Jannad Ali al-Dorra Mohammad Mahmoud Awwad Bo Jawad al-Doomani and Issa Ahmad Gharib. In a related development other media outlets stated that Abu Jahjah a Tunisian terrorist was killed along with other terrorists belonging to Al Qaeda organization in the Ras al-Ein of al-Hasakah province. The national military also destroyed a mortar and a bulldozer which were used by insurgents to set up earth mounds and block the streets in the neighborhood of Barzeh of Damascus. Syrian soldiers also killed a number of them near Al-Mestah Hill and the surrounding farms in Teshrin Hospital. Among the Targeted militants were Anas al-Aghwani chief of one of the armed groups. Dozens of Al-Nusra Front militants were also claimed in al-Thayabiya and Hajira towns of rural Damascus including the Palestinian Sami Al-Ahmad and Muhammad Yahya Mandil. The Syrian army launched a wide-scale military operation in April to put an end to the violent unrest in the country. Syria was hit by the unrest since mid-March 2011 where the Syrian government accuses foreign actors of orchestrating the conflict by supporting the militant opposition groups with arms and money. ",manar,2/2/13
1965511128,Syrian Army Kills Terrorist Commander on Barrens of Assal Al-Ward in Qalamoun,15-11-2014 Syrian Army Kills Terrorist Commander on Barrens of Assal Al-Ward in Qalamoun. The Syrian army targeted the militants gatherings on the barrens of Assal Al-Ward in Qalamoun killing the terrorist commander Abu Taha well-informed sources told Al-Manar. The Syrian army targeted the militants gatherings on the barrens of Assal Al-Ward in Qalamoun killing the terrorist commander Abu Taha well-informed sources told Al-Manar. The sources added that Karam Ammoun another terrorist leader was also killed after he had earlier been injured by the Syrian armys shelling onto Nusra sites on Flita barrens in Qalamoun in Damascus countryside. Units of the Syrian armed forces also inflicted on Saturday heavy losses upon terrorists and destroyed their equipment in several areas across the country.,manar,11/15/14
1923848176,Motorbike bomber kills 16 outside bakery in Syrias Hasakeh,"Motorbike bomber kills 16 outside bakery in Syrias Hasakeh AFP Tuesday 5 Jul 2016 A motorcycle bomber killed at least 16 people and wounded 40 Tuesday in a suicide attack on a Kurdish-populated district of the northeastern Syrian city of Hasakeh an official said. A Kurdish police source confirmed the death toll to an AFP correspondent and said the assailant blew himself up in front of a bakery. ""A suicide bomber on a motorcycle blew himself up in the Salihiah neighbourhood of Hasakeh city"" said Rami Abdel Rahman head of the Syrian Observatory for Human Rights adding that 15 of the wounded were in critical condition.",ahram,7/5/16
1965495361,Syrian Army Kills Wounds Dozens Daesh Militants in Deir ez-Zor - Sputnik International,17.05.2017 The Syrian army killed 28 and wounded 30 Daesh terror group militants in Deir ez-Zor city and its surroundings local media reported citing a military source. The source told the SANA news agency that a tank two infantry fighting vehicles and two vehicles equipped with heavy machine guns were destroyed during the clashes. The province of Deir ez-Zor has a large Daesh presence. Its capital city of Deir ez-Zor held by the Syrian government has been under Islamist siege since 2014. It is receiving UN aid through airdrops carried out daily by Russian warplanes.,sputnik,5/17/17
1923848181,Syria rebel rocket kills five children,Syria rebel rocket kills five children AFP Sunday 26 Jul 2015 Rebel rocket fire on a government-held area of Syrias second city Aleppo killed five children four of them brothers a monitoring group said on Sunday. The Saturday evening rocket struck the Shahba al-Jadida district in the west of the city where loyalist forces have held out since rebels seized the east in 2012 the Syrian Observatory for Human Rights. Civilian casualties have been high in Aleppo where both sides are accused of indiscriminate bombing.,ahram,7/26/15
1965495355,Syrian Airstrikes Kill Over 100 Daesh Fighters in Hama Province,20.07.2016(updated 1329 20.07.2016) Get short URL 0 154 The Syrian Arab Air Force destroyed a convoy of vehicles armed with machine guns near the city of Salamiyah and killed about a hundred of militants according to local media. BEIRUT (Sputnik) The Syrian Arab Air Force killed more than 100 militants of the Islamic State (ISIL or Daesh) terrorist group in a series of airstrikes conducted in the central countrys province of Hama local media reported Wednesday. Syrias aircraft destroyed a convoy of vehicles armed with machine guns near the city of Salamiyah and killed about a hundred of militants SANA news agency reported. AP Photo Pavel Golovkin Russian Military Delivers Over 5 Tonnes of Humanitarian Aid to Syrias Hama The Air Force shelled Daesh positions in Raqqah and Deir ez-Zor provinces as well the media outlet added. Syria has been mired in civil war since 2011 with government forces fighting numerous opposition groups including the allegedly moderate factions as well as terrorist formations such as the IS which is prohibited in many countries including Russia and the United States. ... 154 Related Russian Military Delivers Over 5 Tonnes of Humanitarian Aid to Syrias Hama Russia Brings 2.5 Tons of Humanitarian Aid to Syrian Hama Province Russian Military Delivers Over Six Tonnes of Aid to Syrian Hama Aleppo Daesh Militants Attack Syrian Army Positions Southeast of Hama Province Tags airstrikes Syrian Arab Air Force Daesh Syria Hama Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,7/20/16
1962495652,ISIS Video Shows Killing of 2 Syrian Activist PICTURES,Mon Jul 6 2015 ISIS Video Shows Killing of 2 Syrian Activist PICTURES The so-called Islamic State group has released a new video purporting to show the killing of two Syrian activists in the militants stronghold of Raqqa allegedly for spying on the extremists. ISIS has killed hundreds of people since it declared a caliphate in June last year with the city of Raqqa as its de facto capital.The video which was posted on Monday on an ISIS-linked Facebook page shows two young men in orange jumpsuits who say they filmed and photographed ISIS-held areas in Syria and sent footage to a person abroad. They identify themselves as 21-year-old Faysal Hussein Habibi and 20-year-old Bishr Abdul-Azim. They say they received $400 a month.They are then tied to a tree after which masked gunmen shoot them in the head at close range.,alalam,7/18/18
1923848226,US-led raids on Syria killed 14 jihadists 5 civilians,"US-led raids on Syria killed 14 jihadists 5 civilians AFP Thursday 25 Sep 2014 A series of strikes in Syria overnight by a US-led coalition killed 14 jihadists from the Islamic State group and five civilians a monitoring group said on Thursday. The Syrian Observatory for Human Rights said the militants were killed in strikes in the eastern province of Deir Ezzor and the civilians died in raids in northeastern Hasakeh. The strikes largely targeted oil facilities captured by the Islamic State group (IS) though Observatory director Rami Abdel Rahman said at least one IS checkpoint was among the targets hit during the night. Among the civilians killed in Hasakeh was a child he added. On Wednesday Pentagon officials announced that the US and Arab allies had resumed bombing raids that began a day earlier hitting oil facilities held by IS. Pentagon spokesman Rear Admiral John Kirby told CNN that the raids focused on 12 targets he described as ""modular oil refineries"". IS militants have seized a series of oil facilities and fields and are believed to sell oil on the black market to bring in revenue. The overnight strikes involved aircraft from Saudi Arabia and the United Arab Emirates members of the US-led coalition Pentagon officials said.",ahram,10/17/14
1926479133,80 Civilians Killed by Russian Airstrikes on Aleppo despite 48-Hour Truce,Friday 17 June 2016 Civilians Killed by Russian Airstrikes on Aleppo despite 48-Hour Truce. The Syrian Coalition said that Russia has lost its credibility as a sponsor of negotiations. The Coalition said that Russia proves day after day it cannot claim to be a guarantor of the political process in Syria as it is directly complicit in the crimes and terrorism perpetrated against the Syrian people. The Coalition stressed that the latest political developments and the situation on the ground clearly show that every time Russia declares a temporary truce in Syria it is the first to violate it through airstrikes carried out by its forces or those of the Assad regime. On Wednesday Russias Defense Ministry declared a 48-hour truce in Aleppo set to begin on Thursday night with the aim of reducing violence and stabilizing the situation in the city. Russian and Regime forces soon violated the truce. Activists said they recorded no fewer than 30 beaches during the first 24 hours. Over 85 civilians were killed in aerial and artillery bombardments by Russian and regime forces on the city of Aleppo and its surrounding towns and villages on Thursday. Breaches of the 48-hour truce recorded included: 20 by Russian forces 13 by regime forces 2 by the PYD militia and 1 by Iranian-backed foreign militias. The attacks by the Russian regime and PYD forces were concentrated on the Castello road the last supply route into the liberated parts of the city of Aleppo. The road was hit with over 100 missiles. Three civilians two women and a man were killed. Many civilian vehicles were burned as a result of the shelling on the road. Barrel bombs dropped by regimes helicopters also hit Alsabireen mosque in Jisr Alhaj district causing huge fire inside the mosque. Russian jets bombed the towns of Anadan Khan Touman Alzorba Qibtan Aljabal Kafarnaha and Babees in rural Aleppo with the internationally-banned phosphorous. (Source: Syrian Coalition) Twitter,etilaf,6/17/16
1923848268,17 civilians dead in air strikes on market in east Syria Monitor,17 civilians dead in air strikes on market in east Syria Monitor AFP Monday 6 Jun 2016 seventeen civilians including eight children were killed in air strikes on a market in eastern Syria on Monday the first day of the holy Muslim month of Ramadan a monitor said. The Syrian Observatory for Human Rights said the strikes on Al-Shaara a town held by the Islamic State (IS) group in Deir Ezzor province were suspected to have been carried out by either Russian or Syrian government planes. The death toll is likely to rise due to the serious condition of some of the wounded Observatory chief Rami Abdel Rahman said. Residents from nearby villages typically flock to the Al-Shaara market to do their shopping Abdel Rahman said. Heavy air strikes hit IS group -held areas in and outside the divided city of Deir Ezzor from early Monday he said. IS controls more than 60 percent of Deir Ezzor city the capital of the oil-rich province of the same name most of which has been in its hands since 2013. The Observatory relies on a network of sources inside Syria to gather its information on the five-year-old conflict which has killed more than 280000 people and displaced millions. It says it determines whether strikes were carried out by Syrian Russian or US-led coalition aircraft based on the location of the raids flight patterns and the types of planes and munitions involved. Regime air strikes killed at least 15 civilians in the IS-held area of Boleel outside Deir Ezzor city on Friday according to the monitor.,ahram,6/6/16
1924058184,Syrian regime bombings kill 31 civilians in Aleppo region,"Published June 3 2016 Regime bombing raids in and around the northern Syrian city of Aleppo killed 31 civilians Friday including 10 when their bus was hit the civil defence said in a revised toll of casualties. ""As well as the 10 civilians killed in strikes on the bus... 21 others died in intense strikes on several neighbourhoods in the east of the city since dawn"" the organisation known as the White Helmets said. The Syrian Observatory for Human Rights a British-based monitoring group also reported intense strikes on the road but gave a lower toll of eight civilians killed. The Castello road where a bus was also hit by regime bombing raids on Wednesday is a key rebel supply route out of divided Aleppo. At least 280000 people have been killed and millions displaced since Syrias war started with the brutal repression of anti-government protests in 2011.",dailysabah,6/13/16
1923848206,20 dead in air raids in Syrias Latakia province NGO,"20 dead in air raids in Syrias Latakia province NGO At least 20 Syrian people including 10 civilians are reportedly killed by air strikes in the province of Latakia AFP Saturday 10 Aug 2013 Air strikes by the Syrian military killed at least 20 people in the northwestern province of Latakia overnight the Syrian Observatory for Human Rights group said on Saturday. ""The toll in several air strikes on the town of Salma in Jabal Akrad rose to at least 20 people"" Observatory director Rami Abdel Rahman told AFP. Abdel Rahman said 10 of those killed were believed to be civilians although many of the bodies were so badly disfigured that it was not immediately possible to identify them. At least six of those killed were Syrian rebel fighters while four were foreign volunteers he added. ""The number of deaths is expected to rise because of the number of wounded and those in serious condition among them"" he said. Latakia province is a stronghold of the Alawite minority of President Bashar al-Assad. In recent days rebel forces have captured a number of villages in the Jabal Akrad a mountainous district in the north of the province. The army has hit back sparking fierce fighting that has left dozens dead on both sides according to the Observatory. In Aleppo province further east government troops stormed a village overnight killing 12 people the Observatory said. Fierce fighting also erupted during the night between government troops and rebels in the Barzeh neighbourhood of Damascus the Britain-based watchdog said. The army shelled both Barzeh and the Jubar district of the capital it added.",ahram,8/10/13
1923848309,21 dead in rebel fire on regime parts of Aleppo NGO - Region - World - Ahram Online,21 dead in rebel fire on regime parts of Aleppo NGO AFP Sunday 27 Apr 2014 At least 21 people were killed and 50 hurt on Sunday in a rebel mortar attack on regime-held districts of the Syrian city of Aleppo the Syrian Observatory for Human Rights said. The city is divided between government and opposition control and clashes on the ground rebel fire and regime aerial bombardment have all increased there in recent weeks.,ahram,4/12/14
1926479072,13 citizens killed in terrorist attacks on residential neighborhoods in Aleppo,28 October 2016 13 citizens killed in terrorist attacks on residential neighborhoods in Aleppo. The death toll from terrorist attacks on residential neighborhoods in Aleppo city has risen to 13 and 106 injured including women and children. A source at Aleppo Police Command told SANA reporter that terrorist groups positioned in al-Zahraa al-Rashideen and the eastern neighborhoods continued targeting citizens houses in Aleppo city with rocket and mortar shells killing 6 citizens and injuring 36 others some of them are in a critical situation. Earlier the source said that 7 citizens were killed and 70 others were injured due to terrorist attacks with shells on a number of residential neighborhoods in Aleppo city. The source added that the attack also caused significant material damage to citizens properties. Terrorist rocket attack injures three civilians in Lattakia countryside Three civilians were injured in a terrorist rocket attack on Kilmakho area in Lattakia province on Friday morning. SANA reporter said terrorist groups positioned in the northeastern countryside of Lattakia fired a number of rocket shells on Kilmakho leaving three people wounded. The attack caused material damage to public and private properties in the area. Manar/Manal,sana,10/28/16
1918398778,Monitor 10 of 48 people executed by forces loyal to regime were children,"Published February 23 2015 Ten children were among at least 48 people killed in a Syrian village last week when regime forces executed six families of rebel fighters a monitoring group said on Saturday Tuesdays executions took place in the village of Rityan north of second city Aleppo after regime forces entered that day during an offensive aimed at cutting rebel supply lines to the Turkish border the Syrian Observatory for Human Rights said. The Britain-based monitor said that villagers had discovered the bodies when they returned to their homes after the regime forces withdrew a day later. Five women and 13 rebels from the six families were among the dead. ""The troops and militiamen knew exactly where they lived thanks to the informers who accompanied them"" Observatory director Rami Abdel Rahman said. ""There was no resistance except in one house where a rebel opened fire at troops before being executed along with his family"" he added. Activist Mamun Abu Omar said some of the bodies had been mutilated. Syrian regime forces killed 48 alleged rebels in Hardatnin village in Aleppo in northern Syria according to a statement released Saturday by the Syrian Revolution General Commission. Regime forces killed 48 civilians by shooting or slaughtering the victims before withdrawing from the village Friday night. The victims included women and children. The massacre was discovered when the rebels completely seized control of Hardatnin village on Saturday according to the statement. The opposition forces freed 150 civilians who were captured at a school in the village. A field hospital documented a list of the 48 victims names. Mustafa Sultan a local activist in the area confirmed the death toll saying that regime forces backed by Hezbollah factions killed the civilians before their withdrawal. A report released by a group of U.N. experts investigating war crimes on Friday said that ""unthinkable"" crimes continue to occur on a daily basis in Syria as the conflict approaches its fifth year. The U.N. commission of inquiry on Syria called for urgent attention to be paid to the shocking crimes committed by the Syrian regime Islamic State in Iraq and the Levant militants and other armed opposition groups. The report said that Syrian President Bashar al-Assads regimes ""surrender or starve"" siege strategy has left thousands of people particularly infants dead over the past four years citing the victims describing the regimes strategy as that of ""draining the sea to kill the fish."" The regime has been using barrel bombs since 2012 targeting crowded areas such as bakery lines transportation hubs apartment buildings markets and aid distributions which led to an increase in the number of persons with disabilities according to the report. The brief seizure of Rityan was part of an abortive army offensive launched this week to try to encircle the rebel-held east of Aleppo and relieve two besieged villages to its north. By Friday all but one of the villages initially taken by government forces had been recaptured by the rebels who include fighters of Al-Qaida affiliate Al-Nusra Front. Syria has been gripped by violence since the regime launched a violent crackdown in response to anti-government protests in March 2011 triggering a conflict that has left at least 210000 people dead and displaced almost half of the countrys population according to the U.N.",dailysabah,2/23/15
1962495691,23 Killed Over 100 Injured in Jaysh al-Islam Chemical Attack in Aleppo,"Fri Apr 8 2016 23 Killed Over 100 Injured in Jaysh al-Islam Chemical Attack in Aleppo. Syrian terrorist group Jaysh al-Islam (Army of Conquest) admits using banned weapons against Kurds in Aleppo. The Jaysh al-Islam militant group fighting government forces in Syria has admitted to using forbidden weapons against Kurdish militia in Aleppo. The groups statement comes after reports of chemical gas being used in shelling Aleppos Sheikh Maqsood district according to RT. ""Twenty-three people have been killed and over 100 others injured in a chemical attack by Jaysh al-Islam terrorists against members of the Kurdish Peoples Protection Units (YPG) in a neighborhood of the northwestern Syrian city of Aleppo."" The attack was carried out at around noon local time (0900 GMT) on Thursday and caused choking among those affected. The attack was carried out between 11.30 and 12.00 local time. The gas that was used in this attack caused choking and malaise among those affected. This indicates that poisoning substances were used in the attack local journalist Nawrouz Uthman reported. Videos posted online purportedly show yellow gas rising over Sheikh Maqsood neighborhood in Aleppo located some 355 kilometers (220 miles) north of the capital Damascus. The Kurdish Red Crescent Society (Heyva Sor) also confirmed the reports. Walaat Mamu a doctor working at a local hospital was quoted as saying that several victims came to the hospital with symptoms of suffocation after the shelling PRESS TV reports. ""According to a February report by the Syrian Center for Policy Research the conflict has claimed the lives of over 470000 people injured 1.9 million others and displaced nearly half of the pre-war population of about 23 million within or beyond Syrias borders."" The victims mostly come with symptoms of suffocation as a result of the shelling of the Sheikh Maqsood by toxic gases. It is not established exactly which specific poisonous substance was used in the shelling. However symptoms that the victims have been showing make it possible to ascertain that they were poisoned as a result of [inhaling] banned toxic gasses the health worker said. Damascus accuses Saudi Arabia Turkey and Qatar of funding and arming anti-Syria terrorist groups including Daesh. 12",alalam,4/8/16
1923102950,Scores of civilians killed in airstrikes on Raqqa,"Date of publication 22 June 2016 At least 25 civilians have been killed as international militaries converge on the Islamic State groups de factor Syrian capital. Tags Raqqa airstrikes IS Syria airstrikes Overnight airstrikes on the Islamic State groups de facto Syrian capital Raqqa killed 25 civilians a monitoring group said on Wednesday. Of those killed six were children. ""Dozens more were wounded some of them critically"" said the Syrian Observatory for Human Rights said. Activists were not immediately able to determine who carried out the Tuesday night raids. The airstrikes came after IS dealt a significant blow to Russian-backed Syrian government forces driving them out of Raqqa province after they came within just 20km (12 miles) of the Euphrates River and the countrys largest dam. Damascus lost more than 40 troops and militia in the militant counter-attack on Sunday and Monday the UK-based Observatory said. Read Also",alaraby,6/22/16
